,categories,title,company_names,percentages,funding_amounts,days_left,n_supporters,likes,descriptions,durations,target_amounts
428,소셜·캠페인,1급 신체 장애인들과 보호자들을 위한 힐링콘서트 기획 프로젝트,힐링라디오,102%,"1,541,000원",펀딩성공,110,3,1급 신체 장애인과 그들을 밤낮으로 돌보는 보호자들을 위해,2015.03.13-2015.04.14,"1,500,000원"
429,소셜·캠페인,상처받은 필리핀 아이들을 돕는 슈퍼 망고 프로젝트,아시아공정무역네트워크,102%,"1,540,000원",펀딩성공,74,1,"필리핀 프레다재단에서 운영하는 소년,소녀의 집은 아동성매매와 아동노동, 빈곤으로 길거리에 내몰린 위기의 아이들이 머물고 있는 보금자리입니다. 이 곳의 아이들이 심신을 치료하고, 존엄성을 회복할 수 있도록 심리 치료에 도움이 되는 그림책을 선물해주세요.",2015.04.11-2015.05.20,"1,500,000원"
430,소셜·캠페인,환경미화원 아주머님께 특별한 하루를 선물합니다 : 감사여행 북촌탐닉,서울장학재단 공익인재 장학생 '어울림 조',102%,"510,000원",펀딩성공,31,1,일상에서 잊고 지낸 사람들에게 고마움을 전합니다. 서울장학재단 공익인재 장학생 대학생들이 힘을 모아 대학교 미화원 아주머님들을 위한 하루의 특별한 여행을 선물합니다.,2015.09.26-2015.10.02,"500,000원"
431,소셜·캠페인,"생존에서 자립으로,                난민들의 첫 희망토크콘서트",사단법인 피난처,102%,"2,559,000원",펀딩성공,151,2,Refugee Empowerment team project 는 한국에 체류중인 난민이 개인의 생존을 넘어 서로의 성장과 사회의 회복을 돕는 난민리더공동체를 만들어가는 프로젝트입니다. 역경을 딛고 성장한 여정과 새로운 꿈을 나누는 희망토크콘서트 에 펀딩해 주시면 난민들의 자립을 위한 프로그램이 진행될 수 있습니다.,2015.11.11-2015.12.07,"2,500,000원"
432,소셜·캠페인,가장 아름다운 1+1 프로젝트_당신에겐 에코백 케냐의 아이들에겐 책가방,GIFTY,102%,"1,022,500원",펀딩성공,53,8,당신이 프로젝트를 후원하면 케냐의 한 아이가  에코백을 들고 학교에 갈 수 있습니다. 그리고 같은 디자인의 에코백을 당신에게 선물로 드릴거에요.,2016.06.15-2016.07.05,"1,000,000원"
433,소셜·캠페인,"청춘이 기록하는, 파독근로자의 [뭉클스토리]",뭉클스토리,102%,"2,050,500원",펀딩성공,49,12,대한민국 근대화의 뿌리가 되어준 파독근로자.,2016.08.11-2016.09.12,"2,000,000원"
434,소셜·캠페인,폐지줍는 노인분들에게 따뜻함과 안전을 드리는 야광 방한모 기부 프로젝트,주식회사 플리팝,102%,"2,051,000원",펀딩성공,168,18,홍대 NO.1 플리마켓  '러블리마켓',2016.12.12-2016.12.25,"2,000,000원"
435,소셜·캠페인,"전세계가 주목한 행복 키워드 ‘마음챙김’ 요가와 명상, 춤으로 만나다!",마음챙김연구소,102%,"3,060,000원",펀딩성공,21,18,"마음챙김 컨퍼런스에서는 히말라야 정통 요가와 인요가, 현대무용과 필라테스 등 움직임을 통한 마음챙김을 함께 나누고자 합니다.",2018.03.06-2018.03.25,"3,000,000원"
436,소셜·캠페인,메이커들이 뭉쳤다. 다시 돌아온 출입문 잡아주기 캠페인,에코토리,102%,"614,900원",펀딩성공,18,8,"뒷사람을 위해 문을 잡아주었다가 홀로 문지기가 되고,",2019.03.05-2019.03.21,"600,000원"
437,소셜·캠페인,보호소년을 위해 사막을 달리다,김태환 (김태환),102%,"2,560,000원",펀딩성공,68,22,길을 헤매고 있는 보호소년들이 길을 찾을 수 있게 저와 함께 이정표를 세워주시겠습니까?,2018.07.12-2018.08.05,"2,500,000원"
438,소셜·캠페인,우간다 청년들이 능력을 발휘할 수 있도록 도와주세요.,TELLA,101%,"1,313,000원",펀딩성공,53,1,영어를 배우는 가장 따뜻한 방법! TELLA 입니다.,2013.10.28-2013.11.30,"1,300,000원"
439,소셜·캠페인,베트남 커피로 다문화가정에게 희망을 선물하세요,주은,101%,"1,010,000원",펀딩성공,23,0,주은은 커피생산량 1위의 베트남에서 생산되는 품질좋은 커피를 통해 한국과 베트남을 잇고자 합니다. [용인시사회적기업지원센터]를 통해 진행되는 이 프로젝트를 통해 주은은 더 많은 다문화가정들에게 희망과 일자리를 제공하려고 합니다.,2014.11.17-2014.12.15,"1,000,000원"
